"REF_DATE","GEO","DGUID","Coal and coke, components","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003-12","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5192","","r","","0"
"2003-12","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2096","","r","","0"
"2003-12","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","","x","","","0"
"2003-12","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","","x","","","0"
"2003-12","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2721","","","","0"
"2003-12","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","282","","","","0"
"2003-12","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2003-12","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","17","","","","0"
"2003-12","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","","x","","","0"
"2003-12","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2492","","","","0"
"2003-12","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1870","","r","","0"
"2004-01","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5186","","r","","0"
"2004-01","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1927","","r","","0"
"2004-01","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2251","","r","","0"
"2004-01","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","1008","","r","","0"
"2004-01","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1707","","r","","0"
"2004-01","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","246","","","","0"
"2004-01","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","r","","0"
"2004-01","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","","x","r","","0"
"2004-01","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","1008","","r","","0"
"2004-01","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2439","","r","","0"
"2004-01","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","1721","","r","","0"
"2004-02","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5512","","r","","0"
"2004-02","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2343","","r","","0"
"2004-02","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2121","","r","","0"
"2004-02","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","1049","","r","","0"
"2004-02","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1995","","r","","0"
"2004-02","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","266","","","","0"
"2004-02","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2004-02","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","","x","r","","0"
"2004-02","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","1049","","r","","0"
"2004-02","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2322","","r","","0"
"2004-02","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2137","","r","","0"
"2004-03","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","6066","","","","0"
"2004-03","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2671","","r","","0"
"2004-03","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2296","","r","","0"
"2004-03","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","1100","","r","","0"
"2004-03","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2435","","r","","0"
"2004-03","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","279","","","","0"
"2004-03","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2004-03","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","","x","r","","0"
"2004-03","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","1100","","r","","0"
"2004-03","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2509","","r","","0"
"2004-03","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2452","","r","","0"
"2004-04","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5692","","r","","0"
"2004-04","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2658","","r","","0"
"2004-04","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2052","","r","","0"
"2004-04","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","982","","r","","0"
"2004-04","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1799","","r","","0"
"2004-04","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","287","","","","0"
"2004-04","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2004-04","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","","x","r","","0"
"2004-04","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","982","","r","","0"
"2004-04","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2239","","r","","0"
"2004-04","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2465","","r","","0"
"2004-05","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5426","","r","","0"
"2004-05","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2634","","r","","0"
"2004-05","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","1915","","r","","0"
"2004-05","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","877","","r","","0"
"2004-05","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2988","","r","","0"
"2004-05","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","271","","r","","0"
"2004-05","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2004-05","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","","x","r","","0"
"2004-05","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","877","","r","","0"
"2004-05","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2095","","r","","0"
"2004-05","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2451","","r","","0"
"2004-06","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5166","","r","","0"
"2004-06","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2362","","r","","0"
"2004-06","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","1892","","r","","0"
"2004-06","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","913","","r","","0"
"2004-06","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2461","","r","","0"
"2004-06","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","271","","","","0"
"2004-06","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2004-06","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","","x","r","","0"
"2004-06","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","913","","r","","0"
"2004-06","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2030","","r","","0"
"2004-06","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2202","","r","","0"
"2004-07","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5407","","r","","0"
"2004-07","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2446","","r","","0"
"2004-07","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2041","","","","0"
"2004-07","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","920","","","","0"
"2004-07","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2276","","r","","0"
"2004-07","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","270","","","","0"
"2004-07","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2004-07","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","","x","","","0"
"2004-07","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","920","","","","0"
"2004-07","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2182","","","","0"
"2004-07","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2288","","r","","0"
"2004-08","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5452","","r","","0"
"2004-08","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2315","","r","","0"
"2004-08","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2101","","","","0"
"2004-08","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","1036","","","","0"
"2004-08","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2186","","r","","0"
"2004-08","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","286","","","","0"
"2004-08","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2004-08","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","","x","","","0"
"2004-08","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","1036","","","","0"
"2004-08","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2209","","","","0"
"2004-08","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2200","","r","","0"
"2004-09","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5327","","r","","0"
"2004-09","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2460","","r","","0"
"2004-09","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","1961","","","","0"
"2004-09","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","906","","","","0"
"2004-09","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","1990","","r","","0"
"2004-09","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","288","","","","0"
"2004-09","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
"2004-09","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","","x","","","0"
"2004-09","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","906","","","","0"
"2004-09","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","2072","","","","0"
"2004-09","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","2349","","r","","0"
"2004-10","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","5672","","r","","0"
"2004-10","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","2757","","r","","0"
"2004-10","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","2088","","","","0"
"2004-10","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","827","","","","0"
"2004-10","Canada","","Coal exports","Tonnes","288","thousands","3","v198","1.6","2538","","r","","0"
"2004-10","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","317","","","","0"
"2004-10","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","","x","","","0"
